Date,Open,High,Low,Close,Adj Close,Volume
2013-12-03,46.750000,47.200001,46.290001,46.730000,46.730000,32086000
2013-12-04,46.459999,48.770000,46.259998,48.619999,48.619999,60890000
2013-12-05,48.150002,48.700001,47.869999,48.340000,48.340000,43855000
2013-12-06,48.980000,49.389999,47.709999,47.939999,47.939999,42938000
2013-12-09,48.090000,48.970001,47.740002,48.840000,48.840000,36056000
2013-12-10,48.639999,50.770000,48.540001,50.250000,50.250000,68479000
2013-12-11,50.549999,50.770000,49.009998,49.380001,49.380001,65776000
2013-12-12,51.049999,52.070000,50.660000,51.830002,51.830002,92723000
2013-12-13,51.660000,53.500000,51.340000,53.320000,53.320000,82641000
2013-12-16,53.250000,54.500000,52.910000,53.810001,53.810001,85119000
2013-12-17,54.759998,55.180000,54.240002,54.860001,54.860001,78751000
2013-12-18,54.860001,55.889999,53.750000,55.570000,55.570000,76003000
2013-12-19,54.330002,55.189999,53.950001,55.049999,55.049999,89753200
2013-12-20,54.930000,55.150002,54.230000,55.119999,55.119999,239824000
2013-12-23,55.500000,58.320000,55.450001,57.770000,57.770000,98297000
2013-12-24,58.270000,58.580002,56.910000,57.959999,57.959999,46617800
2013-12-26,58.320000,58.380001,57.369999,57.730000,57.730000,55101000
2013-12-27,57.480000,57.680000,55.250000,55.439999,55.439999,60466000
2013-12-30,54.930000,55.180000,53.430000,53.709999,53.709999,68307000
2013-12-31,54.119999,54.860001,53.910000,54.650002,54.650002,43076200
2014-01-02,54.830002,55.220001,54.189999,54.709999,54.709999,43195500
2014-01-03,55.020000,55.650002,54.529999,54.560001,54.560001,38246200
2014-01-06,54.419998,57.259998,54.049999,57.200001,57.200001,68852600
2014-01-07,57.700001,58.549999,57.220001,57.919998,57.919998,77207400
2014-01-08,57.599998,58.410000,57.230000,58.230000,58.230000,56682400
2014-01-09,58.650002,58.959999,56.650002,57.220001,57.220001,92253300
2014-01-10,57.130001,58.299999,57.060001,57.939999,57.939999,42449500
2014-01-13,57.910000,58.250000,55.380001,55.910000,55.910000,63010900
2014-01-14,56.459999,57.779999,56.099998,57.740002,57.740002,37503600
2014-01-15,57.980000,58.570000,57.270000,57.599998,57.599998,33663400
2014-01-16,57.259998,58.020000,56.830002,57.189999,57.189999,34541800
2014-01-17,57.299999,57.820000,56.070000,56.299999,56.299999,40849200
2014-01-21,56.599998,58.580002,56.500000,58.509998,58.509998,48669200
2014-01-22,58.849998,59.310001,57.099998,57.509998,57.509998,61352900
2014-01-23,56.369999,56.680000,55.689999,56.630001,56.630001,47951800
2014-01-24,56.150002,56.419998,54.400002,54.450001,54.450001,55200700
2014-01-27,54.730000,54.939999,51.849998,53.549999,53.549999,73924100
2014-01-28,54.020000,55.279999,54.000000,55.139999,55.139999,48191200
2014-01-29,54.610001,54.950001,53.189999,53.529999,53.529999,92995600
2014-01-30,62.119999,62.500000,60.459999,61.080002,61.080002,150178900
2014-01-31,60.470001,63.369999,60.169998,62.570000,62.570000,87794600
2014-02-03,63.029999,63.770000,60.700001,61.480000,61.480000,74866600
2014-02-04,62.049999,63.139999,61.820000,62.750000,62.750000,45985500
2014-02-05,62.740002,63.160000,61.270000,62.189999,62.189999,51685100
2014-02-06,61.459999,62.779999,61.459999,62.160000,62.160000,42086500
2014-02-07,62.270000,64.570000,62.220001,64.320000,64.320000,60704300
2014-02-10,64.300003,64.489998,63.470001,63.549999,63.549999,43666100
2014-02-11,63.750000,65.000000,63.349998,64.849998,64.849998,45675600
2014-02-12,64.919998,65.059998,64.050003,64.449997,64.449997,47282100
2014-02-13,64.180000,67.330002,64.050003,67.330002,67.330002,61911700
2014-02-14,67.500000,67.580002,66.720001,67.089996,67.089996,36694900
2014-02-18,66.940002,67.540001,66.070000,67.300003,67.300003,43809900
2014-02-19,67.050003,69.080002,67.000000,68.059998,68.059998,62087100
2014-02-20,67.730003,70.110001,65.730003,69.629997,69.629997,130928900
2014-02-21,69.690002,69.959999,68.449997,68.589996,68.589996,70932400
2014-02-24,68.739998,71.440002,68.540001,70.779999,70.779999,76620300
2014-02-25,70.949997,71.000000,69.449997,69.849998,69.849998,52077000
2014-02-26,70.190002,71.220001,68.849998,69.260002,69.260002,55322700
2014-02-27,69.339996,70.010002,68.870003,68.940002,68.940002,41653700
2014-02-28,69.470001,69.879997,67.379997,68.459999,68.459999,66783700
2014-03-03,66.959999,68.050003,66.510002,67.410004,67.410004,56824100
2014-03-04,68.660004,68.900002,67.620003,68.800003,68.800003,42013500
2014-03-05,69.690002,71.970001,69.620003,71.570000,71.570000,74567700
2014-03-06,71.879997,71.889999,70.250000,70.839996,70.839996,46026500
2014-03-07,71.080002,71.180000,69.470001,69.800003,69.800003,38927000
2014-03-10,70.769997,72.150002,70.510002,72.029999,72.029999,59871600
2014-03-11,72.500000,72.589996,69.959999,70.099998,70.099998,59408300
2014-03-12,69.860001,71.349998,69.000000,70.879997,70.879997,46340500
2014-03-13,71.290001,71.349998,68.150002,68.830002,68.830002,57091000
2014-03-14,68.489998,69.430000,67.459999,67.720001,67.720001,48227000
2014-03-17,68.180000,68.949997,66.620003,68.739998,68.739998,52197000
2014-03-18,68.760002,69.599998,68.300003,69.190002,69.190002,40827000
2014-03-19,69.169998,69.290001,67.470001,68.239998,68.239998,43981000
2014-03-20,68.010002,68.230003,66.820000,66.970001,66.970001,44439000
2014-03-21,67.529999,67.919998,66.180000,67.239998,67.239998,59999900
2014-03-24,67.190002,67.360001,63.360001,64.099998,64.099998,85696000
2014-03-25,64.889999,66.190002,63.779999,64.889999,64.889999,68786000
2014-03-26,64.739998,64.949997,60.369999,60.389999,60.389999,97503900
2014-03-27,60.509998,61.900002,57.980000,60.970001,60.970001,112650000
2014-03-28,61.340000,61.950001,59.340000,60.009998,60.009998,67052000
2014-03-31,60.779999,61.520000,59.869999,60.240002,60.240002,53011000
2014-04-01,60.459999,62.660000,60.240002,62.619999,62.619999,59291000
2014-04-02,63.209999,63.910000,62.209999,62.720001,62.720001,66277000
2014-04-03,62.549999,63.169998,59.130001,59.490002,59.490002,83859000
2014-04-04,59.939999,60.200001,56.320000,56.750000,56.750000,125214400
2014-04-07,55.900002,58.000000,55.439999,56.950001,56.950001,108488000
2014-04-08,57.680000,58.709999,57.169998,58.189999,58.189999,78836000
2014-04-09,59.630001,62.459999,59.189999,62.410000,62.410000,100215000
2014-04-10,63.080002,63.180000,58.680000,59.160000,59.160000,114988000
2014-04-11,57.599998,60.310001,57.310001,58.529999,58.529999,91452000
2014-04-14,60.090000,60.450001,57.779999,58.889999,58.889999,72325000
2014-04-15,59.290001,59.680000,55.880001,59.090000,59.090000,108623000
2014-04-16,59.790001,60.189999,57.740002,59.720001,59.720001,78774000
2014-04-17,59.299999,60.580002,58.720001,58.939999,58.939999,88040000
2014-04-21,59.459999,61.240002,59.150002,61.240002,61.240002,60364000
2014-04-22,62.650002,63.439999,62.220001,63.029999,63.029999,60631000
2014-04-23,63.450001,63.480000,61.259998,61.360001,61.360001,95908700
2014-04-24,63.599998,63.650002,59.770000,60.869999,60.869999,138769000
2014-04-25,59.970001,60.009998,57.570000,57.709999,57.709999,92502000
2014-04-28,58.049999,58.310001,54.660000,56.139999,56.139999,107758000
2014-04-29,56.090000,58.279999,55.840000,58.150002,58.150002,75557000
2014-04-30,57.580002,59.849998,57.160000,59.779999,59.779999,76093000
2014-05-01,60.430000,62.279999,60.209999,61.150002,61.150002,82429000
2014-05-02,61.299999,61.889999,60.180000,60.459999,60.459999,54189000
2014-05-05,59.669998,61.349998,59.180000,61.220001,61.220001,46057000
2014-05-06,60.980000,61.150002,58.490002,58.529999,58.529999,55901000
2014-05-07,58.770000,59.299999,56.259998,57.389999,57.389999,78587000
2014-05-08,57.230000,58.820000,56.500000,56.759998,56.759998,61251000
2014-05-09,56.849998,57.650002,56.380001,57.240002,57.240002,52584000
2014-05-12,57.980000,59.900002,57.980000,59.830002,59.830002,48575000
2014-05-13,59.660000,60.889999,59.509998,59.830002,59.830002,48525000
2014-05-14,59.529999,60.450001,58.950001,59.230000,59.230000,47429000
2014-05-15,59.259998,59.380001,57.520000,57.919998,57.919998,56814000
2014-05-16,58.310001,58.450001,57.310001,58.020000,58.020000,47933000
2014-05-19,57.889999,59.560001,57.570000,59.209999,59.209999,43034000
2014-05-20,59.500000,60.189999,58.180000,58.560001,58.560001,53931000
2014-05-21,58.560001,60.500000,58.250000,60.490002,60.490002,58992000
2014-05-22,60.939999,61.480000,60.400002,60.520000,60.520000,54200000
2014-05-23,60.410000,61.450001,60.150002,61.349998,61.349998,38294000
2014-05-27,61.619999,63.509998,61.570000,63.480000,63.480000,55682000
2014-05-28,63.389999,64.139999,62.619999,63.509998,63.509998,47795000
2014-05-29,63.840000,64.300003,63.509998,63.830002,63.830002,42700000
2014-05-30,63.950001,64.169998,62.560001,63.299999,63.299999,45253500
2014-06-02,63.230000,63.590000,62.049999,63.080002,63.080002,35996000
2014-06-03,62.619999,63.419998,62.320000,62.869999,62.869999,32217000
2014-06-04,62.450001,63.590000,62.070000,63.340000,63.340000,36514000
2014-06-05,63.660000,64.360001,62.820000,63.189999,63.189999,47352000
2014-06-06,63.369999,63.480000,62.150002,62.500000,62.500000,42442000
2014-06-09,62.400002,63.340000,61.790001,62.880001,62.880001,37617000
2014-06-10,63.529999,65.820000,63.500000,65.769997,65.769997,69338000
2014-06-11,65.320000,65.800003,64.900002,65.779999,65.779999,44242000
2014-06-12,65.849998,66.470001,64.059998,64.290001,64.290001,55730000
2014-06-13,64.699997,64.970001,63.830002,64.500000,64.500000,29419000
2014-06-16,64.160004,64.879997,63.750000,64.190002,64.190002,31046000
2014-06-17,64.099998,64.879997,63.930000,64.400002,64.400002,27715000
2014-06-18,64.489998,65.750000,64.050003,65.599998,65.599998,35570000
2014-06-19,65.459999,65.580002,64.209999,64.339996,64.339996,34245000
2014-06-20,64.459999,64.809998,63.349998,64.500000,64.500000,46466000
2014-06-23,64.320000,65.660004,64.220001,65.370003,65.370003,34560000
2014-06-24,65.360001,67.169998,65.269997,65.720001,65.720001,57335000
2014-06-25,65.580002,67.480003,65.570000,67.440002,67.440002,44308000
2014-06-26,68.000000,68.000000,66.900002,67.129997,67.129997,47714000
2014-06-27,67.309998,67.699997,66.839996,67.599998,67.599998,46461000
2014-06-30,67.459999,67.919998,67.129997,67.290001,67.290001,27102800
2014-07-01,67.580002,68.440002,67.389999,68.059998,68.059998,33243000
2014-07-02,68.040001,68.300003,65.790001,66.449997,66.449997,41895000
2014-07-03,66.860001,67.000000,65.760002,66.290001,66.290001,25203200
2014-07-07,66.300003,66.570000,65.120003,65.290001,65.290001,28745000
2014-07-08,65.059998,65.559998,62.209999,62.759998,62.759998,68926000
2014-07-09,63.410000,65.120003,63.150002,64.970001,64.970001,51432000
2014-07-10,63.310001,65.339996,63.049999,64.870003,64.870003,44422000
2014-07-11,65.279999,66.589996,64.790001,66.339996,66.339996,39212000
2014-07-14,67.129997,68.169998,66.900002,67.900002,67.900002,38537000
2014-07-15,67.959999,68.089996,66.260002,67.169998,67.169998,44213200
2014-07-16,67.540001,67.940002,67.070000,67.660004,67.660004,29541600
2014-07-17,67.029999,67.849998,66.040001,66.410004,66.410004,38188000
2014-07-18,66.800003,68.459999,66.160004,68.419998,68.419998,42456000
2014-07-21,68.809998,69.959999,68.500000,69.400002,69.400002,49539000
2014-07-22,69.760002,69.769997,68.610001,69.269997,69.269997,40398000
2014-07-23,69.739998,71.330002,69.610001,71.290001,71.290001,78435000
2014-07-24,75.959999,76.739998,74.510002,74.980003,74.980003,124168000
2014-07-25,74.989998,75.669998,74.660004,75.190002,75.190002,45917000
2014-07-28,75.169998,75.500000,73.849998,74.919998,74.919998,41725000
2014-07-29,74.720001,74.919998,73.419998,73.709999,73.709999,41324000
2014-07-30,74.209999,75.190002,74.129997,74.680000,74.680000,36853000
2014-07-31,74.000000,74.169998,72.440002,72.650002,72.650002,43992000
2014-08-01,72.220001,73.220001,71.550003,72.360001,72.360001,43535000
2014-08-04,72.360001,73.879997,72.360001,73.510002,73.510002,30777000
2014-08-05,73.199997,73.589996,72.180000,72.690002,72.690002,34986000
2014-08-06,72.019997,73.720001,71.790001,72.470001,72.470001,30986000
2014-08-07,73.000000,74.000000,72.699997,73.169998,73.169998,38141000
2014-08-08,73.400002,73.430000,72.559998,73.059998,73.059998,27202000
2014-08-11,73.459999,73.910004,73.059998,73.440002,73.440002,24591000
2014-08-12,73.089996,73.330002,72.220001,72.830002,72.830002,27419000
2014-08-13,73.120003,74.250000,73.050003,73.769997,73.769997,29266000
2014-08-14,73.970001,74.379997,73.690002,74.300003,74.300003,22207000
2014-08-15,74.320000,74.650002,73.000000,73.629997,73.629997,38846600
2014-08-18,74.000000,74.720001,73.959999,74.589996,74.589996,23974000
2014-08-19,74.809998,75.580002,74.510002,75.290001,75.290001,26679000
2014-08-20,74.970001,75.180000,74.620003,74.809998,74.809998,22917000
2014-08-21,74.919998,75.190002,74.410004,74.570000,74.570000,20102000
2014-08-22,74.339996,74.730003,73.570000,74.570000,74.570000,20897000
2014-08-25,74.940002,75.279999,74.790001,75.019997,75.019997,19734000
2014-08-26,75.000000,75.989998,74.730003,75.959999,75.959999,23993000
2014-08-27,75.269997,75.489998,74.459999,74.629997,74.629997,36323000
2014-08-28,74.000000,74.430000,73.730003,73.860001,73.860001,21947000
2014-08-29,74.300003,74.820000,74.010002,74.820000,74.820000,26241000
2014-09-02,75.010002,76.699997,74.820000,76.680000,76.680000,34979000
2014-09-03,77.139999,77.480003,75.599998,75.830002,75.830002,32389000
2014-09-04,75.889999,76.930000,75.529999,75.949997,75.949997,26676000
2014-09-05,76.099998,77.379997,75.599998,77.260002,77.260002,29476000
2014-09-08,77.260002,78.169998,77.010002,77.889999,77.889999,28183000
2014-09-09,77.589996,78.169998,76.199997,76.669998,76.669998,28882000
2014-09-10,76.519997,77.949997,76.510002,77.430000,77.430000,29909000
2014-09-11,77.129997,78.360001,77.050003,77.919998,77.919998,32219000
2014-09-12,78.019997,78.300003,77.099998,77.480003,77.480003,26676800
2014-09-15,77.150002,77.250000,73.430000,74.580002,74.580002,49679000
2014-09-16,73.519997,76.230003,73.070000,76.080002,76.080002,37742000
2014-09-17,75.959999,77.250000,75.570000,76.430000,76.430000,28693000
2014-09-18,76.769997,77.330002,76.519997,77.000000,77.000000,23031000
2014-09-19,77.400002,78.300003,76.440002,77.910004,77.910004,76671000
2014-09-22,77.000000,77.529999,75.949997,76.800003,76.800003,31961000
2014-09-23,76.330002,78.629997,76.040001,78.290001,78.290001,36814000
2014-09-24,78.099998,78.620003,77.510002,78.540001,78.540001,30680000
2014-09-25,78.599998,78.940002,77.129997,77.220001,77.220001,37533000
2014-09-26,77.589996,78.839996,77.330002,78.790001,78.790001,28872000
2014-09-29,78.120003,79.199997,77.910004,79.000000,79.000000,34031000
2014-09-30,79.349998,79.709999,78.599998,79.040001,79.040001,35899000
2014-10-01,78.779999,78.820000,75.900002,76.550003,76.550003,55090000
2014-10-02,76.570000,77.480003,75.639999,77.080002,77.080002,36488000
2014-10-03,77.760002,78.059998,77.260002,77.440002,77.440002,23340000
2014-10-06,77.190002,77.889999,76.849998,77.559998,77.559998,25729000
2014-10-07,77.050003,77.949997,76.239998,76.290001,76.290001,25317000
2014-10-08,76.180000,77.709999,75.099998,77.519997,77.519997,32976000
2014-10-09,77.279999,77.760002,75.849998,75.910004,75.910004,32487000
2014-10-10,75.589996,76.500000,72.760002,72.910004,72.910004,52146000
2014-10-13,73.230003,74.779999,72.519997,72.989998,72.989998,43938000
2014-10-14,74.000000,74.180000,72.050003,73.589996,73.589996,50299000
2014-10-15,71.690002,73.800003,70.320000,73.209999,73.209999,61528000
2014-10-16,70.790001,73.349998,70.580002,72.629997,72.629997,53529000
2014-10-17,74.230003,76.000000,73.750000,75.949997,75.949997,76342000
2014-10-20,75.599998,77.089996,75.379997,76.949997,76.949997,34701000
2014-10-21,77.559998,78.739998,77.150002,78.690002,78.690002,32252000
2014-10-22,78.820000,79.849998,78.010002,78.370003,78.370003,41862000
2014-10-23,79.379997,80.629997,79.010002,80.040001,80.040001,35056000
2014-10-24,80.199997,80.820000,79.320000,80.669998,80.669998,32248000
2014-10-27,80.739998,80.800003,79.760002,80.279999,80.279999,30169000
2014-10-28,80.180000,81.160004,79.570000,80.769997,80.769997,74212000
2014-10-29,75.449997,76.879997,74.779999,75.860001,75.860001,106120000
2014-10-30,75.050003,75.349998,72.900002,74.110001,74.110001,83270000
2014-10-31,74.930000,75.699997,74.449997,74.989998,74.989998,44544000
2014-11-03,75.470001,75.519997,73.699997,73.879997,73.879997,40727000
2014-11-04,74.230003,75.769997,73.650002,75.760002,75.760002,39326000
2014-11-05,76.510002,76.800003,74.419998,74.830002,74.830002,35913000
2014-11-06,74.889999,75.599998,74.309998,75.260002,75.260002,21383000
2014-11-07,75.389999,75.860001,75.019997,75.599998,75.599998,20774000
2014-11-10,75.360001,75.480003,74.610001,75.000000,75.000000,21575100
2014-11-11,74.949997,74.980003,74.029999,74.610001,74.610001,18715700
2014-11-12,74.279999,75.139999,73.540001,74.720001,74.720001,26536600
2014-11-13,74.739998,75.239998,73.639999,74.250000,74.250000,26448500
2014-11-14,74.269997,74.930000,74.040001,74.879997,74.879997,19476900
2014-11-17,74.879997,75.660004,73.879997,74.239998,74.239998,28701200
2014-11-18,74.449997,74.800003,73.900002,74.339996,74.339996,20690500
2014-11-19,74.010002,74.540001,73.110001,73.330002,73.330002,25441200
2014-11-20,72.800003,73.989998,72.510002,73.599998,73.599998,19154900
2014-11-21,74.500000,74.500000,73.500000,73.750000,73.750000,23060400
2014-11-24,73.540001,74.349998,73.349998,74.010002,74.010002,22103800
2014-11-25,74.209999,75.739998,74.129997,75.629997,75.629997,32250200
2014-11-26,75.529999,77.779999,75.510002,77.620003,77.620003,32695300
2014-11-28,77.669998,78.269997,77.230003,77.699997,77.699997,15992000
2014-12-01,77.260002,77.309998,74.800003,75.099998,75.099998,31789900
2014-12-02,75.330002,75.910004,75.040001,75.459999,75.459999,16773900
2014-12-03,75.379997,75.730003,74.400002,74.879997,74.879997,16689900
2014-12-04,74.830002,75.550003,74.660004,75.239998,75.239998,14362800
2014-12-05,75.800003,76.760002,75.360001,76.360001,76.360001,24306400
2014-12-08,76.180000,77.250000,75.400002,76.519997,76.519997,25733900
2014-12-09,75.199997,76.930000,74.779999,76.839996,76.839996,25358600
2014-12-10,76.650002,77.550003,76.070000,76.180000,76.180000,32210500
2014-12-11,76.519997,78.519997,76.480003,77.730003,77.730003,33462100
2014-12-12,77.160004,78.879997,77.019997,77.830002,77.830002,28091600
2014-12-15,78.459999,78.580002,76.559998,76.989998,76.989998,29396500
2014-12-16,76.190002,77.389999,74.589996,74.690002,74.690002,31554600
2014-12-17,75.010002,76.410004,74.900002,76.110001,76.110001,29203900
2014-12-18,76.889999,78.400002,76.510002,78.400002,78.400002,34222100
2014-12-19,78.750000,80.000000,78.330002,79.879997,79.879997,43335000
2014-12-22,80.080002,81.889999,80.000000,81.449997,81.449997,31395800
2014-12-23,82.019997,82.169998,80.400002,80.610001,80.610001,19865800
2014-12-24,81.029999,81.430000,80.750000,80.769997,80.769997,7685500
2014-12-26,81.019997,81.279999,80.510002,80.779999,80.779999,10647400
2014-12-29,80.489998,80.959999,79.709999,80.019997,80.019997,14134700
2014-12-30,79.849998,80.589996,79.099998,79.220001,79.220001,14370800
2014-12-31,79.540001,79.800003,77.860001,78.019997,78.019997,19935400
2015-01-02,78.580002,78.930000,77.699997,78.449997,78.449997,18177500
2015-01-05,77.980003,79.250000,76.860001,77.190002,77.190002,26452200
2015-01-06,77.230003,77.589996,75.360001,76.150002,76.150002,27399300
2015-01-07,76.760002,77.360001,75.820000,76.150002,76.150002,22045300
2015-01-08,76.739998,78.230003,76.080002,78.180000,78.180000,23961000
2015-01-09,78.199997,78.620003,77.199997,77.739998,77.739998,21157000
2015-01-12,77.839996,78.000000,76.209999,76.720001,76.720001,19190200
2015-01-13,77.230003,78.080002,75.849998,76.449997,76.449997,25179600
2015-01-14,76.419998,77.199997,76.029999,76.279999,76.279999,25918600
2015-01-15,76.400002,76.570000,73.540001,74.050003,74.050003,34134000
2015-01-16,74.040001,75.320000,73.839996,75.180000,75.180000,21791500
2015-01-20,75.720001,76.309998,74.820000,76.239998,76.239998,22821600
2015-01-21,76.160004,77.300003,75.849998,76.739998,76.739998,25096700
2015-01-22,77.169998,77.750000,76.680000,77.650002,77.650002,19519500
2015-01-23,77.650002,78.190002,77.040001,77.830002,77.830002,16746500
2015-01-26,77.980003,78.470001,77.290001,77.500000,77.500000,19260800
2015-01-27,76.709999,76.879997,75.629997,75.779999,75.779999,20110000
2015-01-28,76.900002,77.639999,76.000000,76.239998,76.239998,53306400
2015-01-29,76.849998,78.019997,74.209999,78.000000,78.000000,61293500
2015-01-30,78.000000,78.160004,75.750000,75.910004,75.910004,42649500
2015-02-02,76.110001,76.139999,73.750000,74.989998,74.989998,41955300
2015-02-03,75.190002,75.580002,73.860001,75.400002,75.400002,26957700
2015-02-04,75.089996,76.349998,75.010002,75.629997,75.629997,20277400
2015-02-05,75.709999,75.980003,75.209999,75.610001,75.610001,15062600
2015-02-06,75.680000,75.699997,74.250000,74.470001,74.470001,21211000
2015-02-09,74.050003,74.830002,73.449997,74.440002,74.440002,16194300
2015-02-10,74.849998,75.339996,74.500000,75.190002,75.190002,15811300
2015-02-11,75.089996,76.750000,75.029999,76.510002,76.510002,20877400
2015-02-12,76.860001,76.870003,75.889999,76.230003,76.230003,17235000
2015-02-13,76.459999,76.480003,75.500000,75.739998,75.739998,18621900
2015-02-17,75.300003,76.910004,75.080002,75.599998,75.599998,25254400
2015-02-18,75.940002,76.900002,75.449997,76.709999,76.709999,22426400
2015-02-19,76.989998,79.839996,76.949997,79.419998,79.419998,45851200
2015-02-20,79.550003,80.339996,79.199997,79.900002,79.900002,36931700
2015-02-23,79.959999,80.190002,78.379997,78.839996,78.839996,24139100
2015-02-24,78.500000,79.480003,78.099998,78.449997,78.449997,18897100
2015-02-25,78.500000,80.199997,78.500000,79.559998,79.559998,25593800
2015-02-26,79.879997,81.370003,79.720001,80.410004,80.410004,31111900
2015-02-27,80.680000,81.230003,78.620003,78.970001,78.970001,30739200
2015-03-02,79.000000,79.860001,78.519997,79.750000,79.750000,21662500
2015-03-03,79.610001,79.699997,78.519997,79.599998,79.599998,18635000
2015-03-04,79.300003,81.150002,78.849998,80.900002,80.900002,28126700
2015-03-05,81.230003,81.989998,81.050003,81.209999,81.209999,27825700
2015-03-06,80.900002,81.330002,79.830002,80.010002,80.010002,24488600
2015-03-09,79.680000,79.910004,78.629997,79.440002,79.440002,18925100
2015-03-10,78.500000,79.260002,77.550003,77.550003,77.550003,23067100
2015-03-11,77.800003,78.430000,77.260002,77.570000,77.570000,20215700
2015-03-12,78.099998,79.050003,77.910004,78.930000,78.930000,16093300
2015-03-13,78.599998,79.379997,77.680000,78.050003,78.050003,18557300
2015-03-16,77.959999,78.120003,77.360001,78.070000,78.070000,19305400
2015-03-17,78.360001,79.779999,78.339996,79.360001,79.360001,22170000
2015-03-18,79.250000,81.239998,79.169998,80.910004,80.910004,36912400
2015-03-19,81.120003,83.000000,81.000000,82.750000,82.750000,42099500
2015-03-20,83.389999,84.599998,83.070000,83.800003,83.800003,44466300
2015-03-23,83.919998,84.959999,83.300003,84.430000,84.430000,27357300
2015-03-24,84.709999,86.070000,84.519997,85.309998,85.309998,32576500
2015-03-25,85.500000,85.519997,82.919998,82.919998,82.919998,37436100
2015-03-26,82.720001,83.769997,82.139999,83.010002,83.010002,32794800
2015-03-27,83.379997,83.949997,82.879997,83.300003,83.300003,18372600
2015-03-30,83.809998,84.339996,82.410004,83.199997,83.199997,24527700
2015-03-31,82.900002,83.500000,82.209999,82.220001,82.220001,19734300
2015-04-01,82.500000,82.720001,80.870003,81.669998,81.669998,22058200
2015-04-02,82.250000,82.559998,81.440002,81.559998,81.559998,19664100
2015-04-06,80.800003,82.809998,80.800003,82.440002,82.440002,19062900
2015-04-07,82.650002,83.419998,82.220001,82.320000,82.320000,17467000
2015-04-08,82.629997,83.099998,81.839996,82.279999,82.279999,18966700
2015-04-09,82.500000,82.800003,81.709999,82.169998,82.169998,15927300
2015-04-10,82.209999,82.610001,81.910004,82.040001,82.040001,12529700
2015-04-13,81.930000,83.940002,81.919998,83.010002,83.010002,26883100
2015-04-14,83.169998,83.690002,82.440002,83.519997,83.519997,19634200
2015-04-15,83.550003,83.660004,82.269997,82.709999,82.709999,22390900
2015-04-16,82.470001,83.070000,82.150002,82.309998,82.309998,13769700
2015-04-17,81.480003,82.110001,80.370003,80.779999,80.779999,24215000
2015-04-20,81.540001,83.150002,81.239998,83.089996,83.089996,28796800
2015-04-21,84.000000,84.489998,83.540001,83.620003,83.620003,27171900
2015-04-22,84.320000,84.739998,83.650002,84.629997,84.629997,45548000
2015-04-23,84.099998,85.589996,82.410004,82.410004,82.410004,73728100
2015-04-24,82.769997,82.940002,81.480003,81.529999,81.529999,29660400
2015-04-27,81.870003,82.930000,81.629997,81.910004,81.910004,25446000
2015-04-28,81.830002,81.900002,80.230003,80.680000,80.680000,23775300
2015-04-29,80.010002,81.389999,79.519997,80.470001,80.470001,26430300
2015-04-30,80.010002,80.959999,78.320000,78.769997,78.769997,28999000
2015-05-01,79.239998,79.760002,78.110001,78.989998,78.989998,24136400
2015-05-04,79.330002,79.690002,78.629997,78.809998,78.809998,14692000
2015-05-05,78.550003,78.800003,77.220001,77.559998,77.559998,22311300
2015-05-06,77.970001,78.809998,77.050003,78.099998,78.099998,28663000
2015-05-07,78.000000,78.940002,77.559998,78.430000,78.430000,19749400
2015-05-08,79.099998,79.230003,78.029999,78.510002,78.510002,19943600
2015-05-11,78.480003,79.029999,77.930000,78.010002,78.010002,18874100
2015-05-12,77.870003,77.889999,76.790001,77.459999,77.459999,21285300
2015-05-13,77.720001,78.529999,77.650002,78.440002,78.440002,21512300
2015-05-14,78.940002,81.849998,78.669998,81.370003,81.370003,49438000
2015-05-15,81.410004,81.519997,80.180000,80.419998,80.419998,27069900
2015-05-18,80.330002,81.379997,80.230003,80.879997,80.879997,21613700
2015-05-19,81.250000,81.690002,80.550003,80.629997,80.629997,17955400
2015-05-20,80.470001,81.099998,79.459999,80.550003,80.550003,23056900
2015-05-21,80.190002,80.919998,80.080002,80.480003,80.480003,13402700
2015-05-22,80.349998,81.309998,80.250000,80.540001,80.540001,19567900
2015-05-26,80.430000,80.599998,79.080002,79.330002,79.330002,16321300
2015-05-27,79.599998,80.660004,79.430000,80.550003,80.550003,14160900
2015-05-28,80.250000,81.070000,80.000000,80.150002,80.150002,11982000
2015-05-29,79.949997,80.070000,78.879997,79.190002,79.190002,16134600
2015-06-01,79.300003,80.379997,78.660004,80.290001,80.290001,18119000
2015-06-02,79.760002,81.349998,79.559998,80.440002,80.440002,18923300
2015-06-03,81.349998,82.529999,81.250000,82.440002,82.440002,31775000
2015-06-04,82.139999,82.949997,81.510002,82.050003,82.050003,20863900
2015-06-05,81.870003,82.459999,81.510002,82.139999,82.139999,16143100
2015-06-08,81.820000,82.000000,80.129997,80.669998,80.669998,16915500
2015-06-09,80.599998,81.190002,79.320000,80.669998,80.669998,16497500
2015-06-10,80.830002,82.599998,80.809998,82.160004,82.160004,21531200
2015-06-11,82.309998,82.900002,81.360001,81.830002,81.830002,18656800
2015-06-12,81.370003,82.089996,81.199997,81.529999,81.529999,11417900
2015-06-15,80.550003,80.930000,80.070000,80.709999,80.709999,18805100
2015-06-16,80.820000,81.510002,80.449997,81.059998,81.059998,13693700
2015-06-17,81.760002,82.220001,81.339996,81.790001,81.790001,18350300
2015-06-18,81.639999,83.190002,81.570000,82.910004,82.910004,26782600
